target_id	length	eff_length	est_counts	tpm
lcl|NC_007481.1_cds_WP_011328486.1_1705	171	39.2813	691	475.344
lcl|NC_007481.1_cds_WP_011328487.1_1706	525	341.242	12667	1003.06
lcl|NC_007481.1_cds_WP_011328488.1_1707	609	412.884	9035	591.311
lcl|NC_007481.1_cds_WP_232503350.1_1708	606	447.799	352	21.241
lcl|NC_007481.1_cds_WP_011328490.1_1709	960	763.796	755	26.7107
lcl|NC_007481.1_cds_WP_011328491.1_1710	3216	3110.65	9215	80.0498
lcl|NC_007481.1_cds_WP_011328492.1_1711	1017	841.513	469	15.0601
lcl|NC_007481.1_cds_WP_011328493.1_1712	213	65.5508	1348	555.683
lcl|NC_007481.1_cds_WP_011328494.1_1713	1494	1265.1	2149	45.9014
lcl|NC_007481.1_cds_WP_011328495.1_1714	480	306.454	725	63.9275
lcl|NC_007481.1_cds_WP_011328496.1_1715	1716	1536.97	8389	147.489
lcl|NC_007481.1_cds_WP_011328497.1_1716	939	766.609	2589	91.2585
lcl|NC_007481.1_cds_WP_011328498.1_1717	444	281.27	7297	701.03
lcl|NC_007481.1_cds_WP_011328499.1_1718	3000	2845.64	207515	1970.54
lcl|NC_007481.1_cds_WP_011328500.1_1719	1077	871.385	1571	48.7172
lcl|NC_007481.1_cds_WP_011328501.1_1720	576	396.861	12302	837.632
lcl|NC_007481.1_cds_WP_011328502.1_1721	1017	835.6	2022	65.388
lcl|NC_007481.1_cds_WP_011328503.1_1722	900	720.425	977	36.6455
lcl|NC_007481.1_cds_WP_011328504.1_1723	1359	1210.99	1140	25.4379
lcl|NC_007481.1_cds_WP_011328505.1_1724	885	717.774	566	21.3081
lcl|NC_007481.1_cds_WP_011328506.1_1725	651	457.556	375	22.1464
lcl|NC_007481.1_cds_WP_041454475.1_1726	762	568.65	1034	49.135
lcl|NC_007481.1_cds_WP_011328508.1_1727	609	428.939	2891	182.125
lcl|NC_007481.1_cds_WP_041454476.1_1728	1056	863.7	3226	100.929
lcl|NC_007481.1_cds_WP_011328510.1_1729	894	724.889	2188	81.5626
lcl|NC_007481.1_cds_WP_011328511.1_1730	3474	3314.23	5858	47.7619
lcl|NC_007481.1_cds_WP_011328512.1_1731	837	632.74	1965	83.9176
lcl|NC_007481.1_cds_WP_011328513.1_1732	255	96.7478	218	60.8879
lcl|NC_007481.1_cds_WP_011328514.1_1733	1368	1159.19	2336	54.4543
lcl|NC_007481.1_cds_WP_011328515.1_1734	2448	2233.72	2837	34.32
lcl|NC_007481.1_cds_WP_011328516.1_1735	423	245.376	1011	111.336
lcl|NC_007481.1_cds_WP_011328517.1_1736	1434	1250.96	10572	228.365
lcl|NC_007481.1_cds_WP_011328518.1_1737	675	508.09	7062	375.58
lcl|NC_007481.1_cds_WP_011328519.1_1738	186	48.0145	1147	645.515
lcl|NC_007481.1_cds_WP_011328520.1_1739	1035	867.648	5743	178.859
lcl|NC_007481.1_cds_WP_011328521.1_1740	492	304.367	978	86.8273
lcl|NC_007481.1_cds_WP_011328522.1_1741	2376	2174.24	1991	24.7445
lcl|NC_007481.1_cds_WP_008109812.1_1742	168	37.6469	44	31.5819
lcl|NC_007481.1_cds_WP_041454477.1_1743	672	489.524	645	35.6042
lcl|NC_007481.1_cds_WP_011328524.1_1744	738	551.515	1798	88.0943
lcl|NC_007481.1_cds_WP_011328525.1_1745	927	747.431	6870	248.371
lcl|NC_007481.1_cds_WP_011328526.1_1746	915	727.541	8988	333.827
lcl|NC_007481.1_cds_WP_011328528.1_1747	720	544.101	4815	239.129
lcl|NC_007481.1_cds_WP_011328529.1_1748	354	177.623	276	41.9879
lcl|NC_007481.1_cds_WP_011328530.1_1749	1752	1597.58	2545	43.0467
lcl|NC_007481.1_cds_WP_011328531.1_1750	2016	1820.7	2398	35.5899
lcl|NC_007481.1_cds_WP_011328532.1_1751	3642	3441.45	5965	46.8365
lcl|NC_007481.1_cds_WP_011328533.1_1752	3300	3144.46	8524	73.2508
lcl|NC_007481.1_cds_WP_011328534.1_1753	1044	876.217	1714	52.8585
lcl|NC_007481.1_cds_WP_011328535.1_1754	1140	958.136	707	19.9392
lcl|NC_007481.1_cds_WP_011328536.1_1755	2370	2206.31	1011	12.3823
lcl|NC_007481.1_cds_WP_011328537.1_1756	1044	879.051	1342	41.2529
lcl|NC_007481.1_cds_WP_011328538.1_1757	390	222.771	6112	741.378
lcl|NC_007481.1_cds_WP_011328539.1_1758	975	792.598	3195	108.926
lcl|NC_007481.1_cds_WP_011328540.1_1759	1041	881.849	4971	152.323
lcl|NC_007481.1_cds_WP_011328541.1_1760	747	578.134	3037	141.949
lcl|NC_007481.1_cds_WP_011328542.1_1761	543	360.117	10488	786.982
lcl|NC_007481.1_cds_WP_011328543.1_1762	1359	1162.99	6824	158.555
lcl|NC_007481.1_cds_WP_011328544.1_1763	906	745.273	26476	959.959
lcl|NC_007481.1_cds_WP_041454479.1_1764	432	253.556	5287	563.445
lcl|NC_007481.1_cds_WP_041454480.1_1765	705	523.754	9581	494.309
lcl|NC_007481.1_cds_WP_011328547.1_1766	1008	822.788	1905	62.5637
lcl|NC_007481.1_cds_WP_011328548.1_1767	618	427.022	764	48.3458
lcl|NC_007481.1_cds_WP_011328549.1_1768	525	365.175	530	39.2184
lcl|NC_007481.1_cds_WP_011328550.1_1769	2502	2331.75	1939	22.4704
lcl|NC_007481.1_cds_WP_011328551.1_1770	714	561.729	627	30.1617
lcl|NC_007481.1_cds_WP_011328552.1_1771	624	445.07	2777	168.602
lcl|NC_007481.1_cds_WP_011328553.1_1772	261	101.507	676	179.957
lcl|NC_007481.1_cds_WP_011328554.1_1773	912	688.205	5062	198.756
lcl|NC_007481.1_cds_WP_011328555.1_1774	975	801.324	916.268	30.898
lcl|NC_007481.1_cds_WP_011328556.1_1775	435	262.04	1081	111.474
lcl|NC_007481.1_cds_WP_011328557.1_1776	882	706.297	1612	61.6728
lcl|NC_007481.1_cds_WP_011328558.1_1777	249	92.0682	292	85.7016
lcl|NC_007481.1_cds_WP_011328559.1_1778	399	215.879	437	54.7
lcl|NC_007481.1_cds_WP_041454481.1_1779	1632	1423.78	11281	214.102
lcl|NC_007481.1_cds_WP_011328561.1_1780	588	399.163	521	35.2698
lcl|NC_007481.1_cds_WP_011328562.1_1781	2196	1987.67	1743	23.6956
lcl|NC_007481.1_cds_WP_011328563.1_1782	915	725.675	4302	160.193
lcl|NC_007481.1_cds_WP_041454483.1_1783	1383	1169.41	1855	42.8638
lcl|NC_007481.1_cds_WP_011328565.1_1784	1419	1228.82	1413	31.0719
lcl|NC_007481.1_cds_WP_011328566.1_1785	555	369.034	1199	87.7947
lcl|NC_007481.1_cds_WP_011328567.1_1786	2682	2496.53	14330	155.105
lcl|NC_007481.1_cds_WP_011328568.1_1787	282	118.74	579	131.764
lcl|NC_007481.1_cds_WP_011328569.1_1788	327	157.906	695	118.933
lcl|NC_007481.1_cds_WP_011328570.1_1789	1668	1503.07	5143	92.46
lcl|NC_007481.1_cds_WP_011328571.1_1790	1128	960.433	4731	133.107
lcl|NC_007481.1_cds_WP_011328572.1_1791	1443	1256.55	4940	106.233
lcl|NC_007481.1_cds_WP_011328573.1_1792	801	599.246	879	39.6369
lcl|NC_007481.1_cds_WP_011328574.1_1793	300	134.176	987	198.773
lcl|NC_007481.1_cds_WP_011328575.1_1794	2388	2221.31	26570	323.219
lcl|NC_007481.1_cds_WP_011328576.1_1795	981	802.116	18777	632.564
lcl|NC_007481.1_cds_WP_172459224.1_1796	711	530.22	1717	87.5044
lcl|NC_007481.1_cds_WP_011328578.1_1797	1056	854.707	1996	63.1043
lcl|NC_007481.1_cds_WP_011328579.1_1798	1419	1232.59	2513	55.0922
lcl|NC_007481.1_cds_WP_011328580.1_1799	546	370.722	521	37.9756
lcl|NC_007481.1_cds_WP_011328581.1_1800	1824	1638.51	1351	22.2803
lcl|NC_007481.1_cds_WP_011328582.1_1801	651	486.341	1743	96.8439
lcl|NC_007481.1_cds_WP_011328583.1_1802	1146	948.494	1606	45.7537
lcl|NC_007481.1_cds_WP_011328584.1_1803	969	779.266	19081	661.654
lcl|NC_007481.1_cds_WP_041454731.1_1804	435	253.063	509	54.3506
lcl|NC_007481.1_cds_WP_011328586.1_1805	2277	2125.33	17450	221.863
lcl|NC_007481.1_cds_WP_011328587.1_1806	804	608.255	54949	2441.12
lcl|NC_007481.1_cds_WP_011328588.1_1807	375	178.699	462	69.8612
lcl|NC_007481.1_cds_WP_011328589.1_1808	909	727.663	830	30.8222
lcl|NC_007481.1_cds_WP_011328590.1_1809	828	650.755	758	31.4751
lcl|NC_007481.1_cds_WP_011328591.1_1810	1182	995.37	1548	42.0244
lcl|NC_007481.1_cds_WP_011328592.1_1811	924	744.406	1022	37.0985
lcl|NC_007481.1_cds_WP_011328593.1_1812	504	320.335	769	64.8691
lcl|NC_007481.1_cds_WP_041454486.1_1813	624	425.84	1342	85.1572
lcl|NC_007481.1_cds_WP_011328595.1_1814	744	536.391	358	18.035
lcl|NC_007481.1_cds_WP_011328596.1_1815	1401	1231.04	4548	99.8302
lcl|NC_007481.1_cds_WP_011328597.1_1816	423	241.097	1707	191.318
lcl|NC_007481.1_cds_WP_011328598.1_1817	840	660.747	2480	101.422
lcl|NC_007481.1_cds_WP_011328599.1_1818	1197	1018.85	12008	318.474
lcl|NC_007481.1_cds_WP_011328600.1_1819	324	155.242	2055	357.7
lcl|NC_007481.1_cds_WP_011328601.1_1820	597	394.129	820	56.22
lcl|NC_007481.1_cds_WP_011328602.1_1821	231	78.3978	322	110.986
lcl|NC_007481.1_cds_WP_011328604.1_1822	1779	1617.87	12099	202.079
lcl|NC_007481.1_cds_WP_011328605.1_1823	849	670.902	573	23.0787
lcl|NC_007481.1_cds_WP_011328606.1_1824	501	314.271	332	28.5462
lcl|NC_007481.1_cds_WP_011328607.1_1825	1014	817.922	658	21.7385
lcl|NC_007481.1_cds_WP_011328608.1_1826	903	715.97	1124	42.4216
lcl|NC_007481.1_cds_WP_011328609.1_1827	1257	1096.93	12209	300.759
lcl|NC_007481.1_cds_WP_011328610.1_1828	690	528.752	2873	146.825
lcl|NC_007481.1_cds_WP_011328611.1_1829	726	551.199	3502	171.681
lcl|NC_007481.1_cds_WP_011328612.1_1830	969	814.566	3146	104.363
lcl|NC_007481.1_cds_WP_011328613.1_1831	1053	891.444	5562	168.598
lcl|NC_007481.1_cds_WP_011328614.1_1832	648	481.502	19245	1080.03
lcl|NC_007481.1_cds_WP_231613495.1_1833	798	616.67	3530	154.681
lcl|NC_007481.1_cds_WP_011328616.1_1834	435	251.65	630	67.6487
lcl|NC_007481.1_cds_WP_011328617.1_1835	765	600.858	1062	47.7604
lcl|NC_007481.1_cds_WP_011328618.1_1836	2460	2313.81	12628	147.476
lcl|NC_007481.1_cds_WP_011328619.1_1837	1941	1765.3	6457	98.8387
lcl|NC_007481.1_cds_WP_157863179.1_1838	645	470.874	0.00929314	0.000533302
lcl|NC_007481.1_cds_WP_011328621.1_1839	1371	1208.75	1153.99	25.7978
lcl|NC_007481.1_cds_WP_011328622.1_1840	714	547.123	21578	1065.72
lcl|NC_007481.1_cds_WP_011328623.1_1841	465	276.824	1156	112.842
lcl|NC_007481.1_cds_WP_011328624.1_1842	768	600.365	1134	51.0403
lcl|NC_007481.1_cds_WP_011328625.1_1843	774	592.444	1332	60.7537
lcl|NC_007481.1_cds_WP_011328626.1_1844	1584	1412.1	1243	23.7859
lcl|NC_007481.1_cds_WP_011328627.1_1845	1074	907.421	1210	36.0323
lcl|NC_007481.1_cds_WP_011328628.1_1846	444	271.629	297	29.5458
lcl|NC_007481.1_cds_WP_011328629.1_1847	765	586.932	705	32.4576
lcl|NC_007481.1_cds_WP_011328630.1_1848	321	152.617	526	93.1321
lcl|NC_007481.1_cds_WP_011328631.1_1849	1041	859.036	1347	42.3713
lcl|NC_007481.1_cds_WP_011328632.1_1850	300	134.176	121	24.3683
lcl|NC_007481.1_cds_WP_011328633.1_1851	642	452.586	1830	109.261
lcl|NC_007481.1_cds_WP_011328634.1_1852	237	82.8369	2590	844.873
lcl|NC_007481.1_cds_WP_011328635.1_1853	264	103.924	1891	491.688
lcl|NC_007481.1_cds_WP_011328636.1_1854	774	579.717	1190	55.4685
lcl|NC_007481.1_cds_WP_011328637.1_1855	540	343.597	412	32.4014
lcl|NC_007481.1_cds_WP_011328638.1_1856	846	646.85	1128	47.1217
lcl|NC_007481.1_cds_WP_011328639.1_1857	897	700.824	1127	43.454
lcl|NC_007481.1_cds_WP_011328640.1_1858	3678	3418.46	4011	31.7057
lcl|NC_007481.1_cds_WP_041454736.1_1859	1728	1499.35	4322	77.8927
lcl|NC_007481.1_cds_WP_011328642.1_1860	336	165.928	1225	199.495
lcl|NC_007481.1_cds_WP_041454490.1_1861	1752	1549.31	1255	21.8888
lcl|NC_007481.1_cds_WP_011328644.1_1862	1965	1733.49	1745	27.2014
lcl|NC_007481.1_cds_WP_011328645.1_1863	2937	2735.85	31153	307.697
lcl|NC_007481.1_cds_WP_011328646.1_1864	948	751.387	612	22.0092
lcl|NC_007481.1_cds_WP_011328647.1_1865	2643	2457.32	98878	1087.31
lcl|NC_007481.1_cds_WP_041454492.1_1866	2346	2119.92	1569	19.9995
lcl|NC_007481.1_cds_WP_011328649.1_1867	2076	1897.83	2170	30.8971
lcl|NC_007481.1_cds_WP_011328650.1_1868	777	563.531	1002	48.0469
lcl|NC_007481.1_cds_WP_011328651.1_1869	609	426.335	1011	64.0791
lcl|NC_007481.1_cds_WP_011328652.1_1870	276	113.714	4151	986.406
lcl|NC_007481.1_cds_WP_080516815.1_1871	162	34.4423	66	51.7806
lcl|NC_007481.1_cds_WP_011328654.1_1872	2193	1954.57	2107	29.1292
lcl|NC_007481.1_cds_WP_041454494.1_1874	1260	1078.18	21288	533.528
lcl|NC_007481.1_cds_WP_011328658.1_1875	414	233.957	309	35.6893
lcl|NC_007481.1_cds_WP_011328659.1_1876	405	211.615	458	58.4837
lcl|NC_007481.1_cds_WP_011328660.1_1877	1494	1301.61	30426	631.655
lcl|NC_007481.1_cds_WP_011328662.1_1878	921	697.156	377	14.6126
lcl|NC_007481.1_cds_WP_011328663.1_1879	2529	2233.44	1483	17.9425
lcl|NC_007481.1_cds_WP_011328664.1_1880	1122	912.866	1031	30.5188
lcl|NC_007481.1_cds_WP_011328666.1_1881	870	697.538	21418	829.711
lcl|NC_007481.1_cds_WP_011328667.1_1882	1146	966.663	3041	85.0074
lcl|NC_007481.1_cds_WP_011328668.1_1883	1974	1767.32	1071	16.3754
lcl|NC_007481.1_cds_WP_011328669.1_1884	897	691.445	3647	142.526
lcl|NC_007481.1_cds_WP_011328670.1_1885	351	179.584	746	112.25
lcl|NC_007481.1_cds_WP_041454737.1_1886	1308	1142.41	1384	32.7363
lcl|NC_007481.1_cds_WP_011328672.1_1887	960	772.204	2155	75.4103
lcl|NC_007481.1_cds_WP_011328673.1_1888	3492	3331.04	4411	35.7827
lcl|NC_007481.1_cds_WP_011328674.1_1889	603	432.785	1579	98.5883
lcl|NC_007481.1_cds_WP_011328675.1_1890	1158	962.04	2294	64.4341
lcl|NC_007481.1_cds_WP_011328676.1_1891	1584	1415.37	7499	143.169
lcl|NC_007481.1_cds_WP_197108318.1_1892	1137	953.065	1572	44.5703
lcl|NC_007481.1_cds_WP_011328678.1_1893	165	36.0534	287	215.105
lcl|NC_007481.1_cds_WP_041454495.1_1894	1776	1573.47	1449	24.8843
lcl|NC_007481.1_cds_WP_011328680.1_1895	1740	1558.58	3438	59.6063
lcl|NC_007481.1_cds_WP_011328681.1_1896	390	215.756	1893	237.085
lcl|NC_007481.1_cds_WP_011328682.1_1897	771	598.646	1244	56.1521
lcl|NC_007481.1_cds_WP_011328683.1_1898	453	274.745	405	39.8328
lcl|NC_007481.1_cds_WP_011328684.1_1899	1023	840.713	1672	53.7408
lcl|NC_007481.1_cds_WP_041454497.1_1900	519	340.962	691	54.7631
lcl|NC_007481.1_cds_WP_011328686.1_1901	2472	2256.17	3708	44.4102
lcl|NC_007481.1_cds_WP_011328687.1_1902	1359	1179.72	1444	33.0754
lcl|NC_007481.1_cds_WP_011328688.1_1903	1206	1040.77	841	21.8352
lcl|NC_007481.1_cds_WP_011328689.1_1904	867	680.635	1152	45.7355
lcl|NC_007481.1_cds_WP_011328690.1_1905	780	593.234	593	27.0112
lcl|NC_007481.1_cds_WP_041454498.1_1906	558	391.42	2318	160.024
lcl|NC_007481.1_cds_WP_011328692.1_1907	750	572.727	2198	103.704
lcl|NC_007481.1_cds_WP_011328693.1_1908	852	691.834	15271	596.46
lcl|NC_007481.1_cds_WP_011328694.1_1909	729	572.405	29137	1375.49
lcl|NC_007481.1_cds_WP_011328695.1_1910	786	601.1	3813	171.41
lcl|NC_007481.1_cds_WP_011328696.1_1911	2619	2468.04	11782	128.998
lcl|NC_007481.1_cds_WP_011328697.1_1912	831	657.055	2346	96.481
lcl|NC_007481.1_cds_WP_011328698.1_1913	576	387.526	369	25.7301
lcl|NC_007481.1_cds_WP_011328699.1_1914	2028	1863.15	2072	30.0508
lcl|NC_007481.1_cds_WP_011328700.1_1915	345	174.087	2491	386.654
lcl|NC_007481.1_cds_WP_011328701.1_1916	798	621.205	3112	135.369
lcl|NC_007481.1_cds_WP_011328702.1_1917	1182	999.074	1296	35.0528
lcl|NC_007481.1_cds_WP_011328703.1_1918	1026	842.09	888	28.4951
lcl|NC_007481.1_cds_WP_011328704.1_1919	1422	1226.51	2025	44.6139
lcl|NC_007481.1_cds_WP_011328705.1_1920	402	230.056	601	70.5921
lcl|NC_007481.1_cds_WP_011328706.1_1921	234	80.6122	729	244.367
lcl|NC_007481.1_cds_WP_041454499.1_1922	660	497.431	8474	460.332
lcl|NC_007481.1_cds_WP_011328708.1_1923	1086	919.254	1576	46.3272
lcl|NC_007481.1_cds_WP_011328709.1_1924	1608	1406.27	3012	57.8763
lcl|NC_007481.1_cds_WP_011328710.1_1925	1035	829.838	1368	44.546
lcl|NC_007481.1_cds_WP_011328711.1_1926	894	714.563	855	32.3326
lcl|NC_007481.1_cds_WP_011328712.1_1927	993	803.956	1369	46.0137
lcl|NC_007481.1_cds_WP_011328713.1_1928	762	583.941	882	40.8146
lcl|NC_007481.1_cds_WP_011328715.1_1929	975	806.811	1139.89	38.1774
lcl|NC_007481.1_cds_WP_011328716.1_1930	1902	1740.96	6797	105.498
lcl|NC_007481.1_cds_WP_011328717.1_1931	273	111.247	115008	27935.3
lcl|NC_007481.1_cds_WP_011328718.1_1932	2361	2205.17	34245	419.634
lcl|NC_007481.1_cds_WP_011328719.1_1933	1284	1089.98	4774	118.353
lcl|NC_007481.1_cds_WP_011328720.1_1934	618	432.424	3640	227.461
lcl|NC_007481.1_cds_WP_011328721.1_1935	1305	1137.22	99897	2373.7
lcl|NC_007481.1_cds_WP_011328722.1_1936	855	682.454	2414	95.5828
lcl|NC_007481.1_cds_WP_011328723.1_1937	1380	1205.23	3549	79.5701
lcl|NC_007481.1_cds_WP_011328724.1_1938	492	310.832	2802	243.589
lcl|NC_007481.1_cds_WP_011328725.1_1939	741	550.768	430	21.0967
lcl|NC_007481.1_cds_WP_041454501.1_1940	777	581.273	868	40.3511
lcl|NC_007481.1_cds_WP_011328727.1_1941	600	415.791	970	63.0394
lcl|NC_007481.1_cds_WP_011328728.1_1942	1527	1362.98	5006	99.2467
lcl|NC_007481.1_cds_WP_041454502.1_1943	495	315.632	1188	101.707
lcl|NC_007481.1_cds_WP_041454504.1_1944	630	452.136	1759	105.127
lcl|NC_007481.1_cds_WP_011328731.1_1945	1266	1077.77	1984	49.743
lcl|NC_007481.1_cds_WP_011328732.1_1946	876	696.086	2098	81.4438
lcl|NC_007481.1_cds_WP_011328733.1_1947	795	607.657	869	38.6435
lcl|NC_007481.1_cds_WP_011328734.1_1948	4086	3914.57	32191	222.211
lcl|NC_007481.1_cds_WP_011328736.1_1949	1017	845.28	4519	144.463
lcl|NC_007481.1_cds_WP_011328737.1_1950	1122	919.946	1967	57.7773
lcl|NC_007481.1_cds_WP_011328738.1_1951	1212	1046.56	54423	1405.19
lcl|NC_007481.1_cds_WP_011328739.1_1952	2010	1816.66	2708	40.28
lcl|NC_007481.1_cds_WP_011328740.1_1953	636	440.84	2300	140.982
lcl|NC_007481.1_cds_WP_011328741.1_1954	759	557.659	1136	55.0459
lcl|NC_007481.1_cds_WP_011328742.1_1955	1215	1008.54	2122	56.8551
lcl|NC_007481.1_cds_WP_011328744.1_1956	153	29.8009	168	152.334
lcl|NC_007481.1_cds_WP_011328746.1_1957	1314	1072.57	752	18.9455
lcl|NC_007481.1_cds_WP_041454505.1_1958	267	106.301	182	46.2645
lcl|NC_007481.1_cds_WP_011328748.1_1959	384	206.981	195	25.4578
lcl|NC_007481.1_cds_WP_011328749.1_1960	3225	3048.54	4281	37.9463
lcl|NC_007481.1_cds_WP_011328750.1_1961	492	292.778	539	49.7469
lcl|NC_007481.1_cds_WP_011328751.1_1962	1329	1124.53	1399	33.6174
lcl|NC_007481.1_cds_WP_011328752.1_1963	2055	1886.5	10857	155.513
lcl|NC_007481.1_cds_WP_011328753.1_1964	1086	869.495	870	27.0376
lcl|NC_007481.1_cds_WP_011328755.1_1965	210	63.5039	149	63.4018
lcl|NC_007481.1_cds_WP_011328756.1_1966	399	220.883	617	75.4811
lcl|NC_007481.1_cds_WP_011328757.1_1967	840	637.506	298	12.6313
lcl|NC_007481.1_cds_WP_011328758.1_1968	750	544.535	570	28.2855
lcl|NC_007481.1_cds_WP_011328760.1_1969	207	61.4495	115	50.5703
lcl|NC_007481.1_cds_WP_011328762.1_1970	879	713.493	511	19.3529
lcl|NC_007481.1_cds_WP_011328763.1_1971	963	784.308	554	19.087
lcl|NC_007481.1_cds_WP_041454507.1_1972	285	121.331	195	43.4288
lcl|NC_007481.1_cds_WP_011328765.1_1973	393	203.531	197	26.1547
lcl|NC_007481.1_cds_WP_011328766.1_1974	192	51.8245	717	373.852
lcl|NC_007481.1_cds_WP_011328767.1_1975	1152	944.08	747	21.381
lcl|NC_007481.1_cds_WP_157863181.1_1976	438	257.663	1317	138.118
lcl|NC_007481.1_cds_WP_011328770.1_1977	1626	1437.22	1249	23.4831
lcl|NC_007481.1_cds_WP_011328771.1_1978	699	534.756	460	23.2443
lcl|NC_007481.1_cds_WP_011328772.1_1979	879	679.337	3402	135.321
lcl|NC_007481.1_cds_WP_041454509.1_1980	891	687.123	1293	50.8487
lcl|NC_007481.1_cds_WP_080516816.1_1981	1203	1021.39	6081	160.879
lcl|NC_007481.1_cds_WP_041454510.1_1982	366	200.602	17247	2323.24
lcl|NC_007481.1_cds_WP_011328776.1_1983	2187	1969.72	3488	47.8505
lcl|NC_007481.1_cds_WP_011328777.1_1984	591	393.807	539	36.9846
lcl|NC_007481.1_cds_WP_011328778.1_1985	852	644.474	477	19.9999
lcl|NC_007481.1_cds_WP_011328779.1_1986	2406	2164.83	3596	44.8861
lcl|NC_007481.1_cds_WP_041454511.1_1987	726	539.905	782	39.1386
lcl|NC_007481.1_cds_WP_011328781.1_1988	699	493.526	339	18.5612
lcl|NC_007481.1_cds_WP_011328782.1_1989	477	303.708	229	20.3749
lcl|NC_007481.1_cds_WP_011328783.1_1990	471	291.27	2237	207.532
lcl|NC_007481.1_cds_WP_011328785.1_1991	1206	1039.64	841	21.8589
lcl|NC_007481.1_cds_WP_011328786.1_1992	795	633.09	704	30.0485
lcl|NC_007481.1_cds_WP_011328787.1_1993	1194	1030.05	795	20.8556
lcl|NC_007481.1_cds_WP_041454513.1_1994	1158	990.828	748	20.3995
lcl|NC_007481.1_cds_WP_011328789.1_1995	1611	1457.57	1255	23.2665
lcl|NC_007481.1_cds_WP_011328790.1_1996	1725	1584.58	1657	28.2568
lcl|NC_007481.1_cds_WP_011328791.1_1997	1695	1552.91	1325	23.0561
lcl|NC_007481.1_cds_WP_011328792.1_1998	1104	928.287	1050	30.5649
lcl|NC_007481.1_cds_WP_011328793.1_1999	1401	1240.62	812	17.6862
lcl|NC_007481.1_cds_WP_011328794.1_2000	1095	943.142	1538	44.0651
lcl|NC_007481.1_cds_WP_011328795.1_2001	2169	1982.71	1244	16.9541
lcl|NC_007481.1_cds_WP_011328796.1_2002	1440	1262.55	1865	39.9158
lcl|NC_007481.1_cds_WP_011328797.1_2003	981	826.785	633	20.6884
lcl|NC_007481.1_cds_WP_011328798.1_2004	789	613.448	502	22.1127
lcl|NC_007481.1_cds_WP_011328799.1_2005	903	739.477	734	26.8217
lcl|NC_007481.1_cds_WP_011328800.1_2006	1035	882.476	510	15.6165
lcl|NC_007481.1_cds_WP_041454514.1_2007	1314	1150.68	960	22.5441
lcl|NC_007481.1_cds_WP_011328802.1_2008	768	620.2	1521	66.2693
lcl|NC_007481.1_cds_WP_011328803.1_2009	1506	1351.42	1214	24.2742
lcl|NC_007481.1_cds_WP_011328804.1_2010	927	755.245	1093	39.1064
lcl|NC_007481.1_cds_WP_011328805.1_2011	771	604.984	2272	101.48
lcl|NC_007481.1_cds_WP_011328806.1_2012	1017	843.937	3415	109.344
lcl|NC_007481.1_cds_WP_011328807.1_2013	462	280.664	231	22.2403
lcl|NC_007481.1_cds_WP_011328808.1_2014	786	629.392	391	16.7869
lcl|NC_007481.1_cds_WP_011328810.1_2015	921	731.791	5750	212.323
lcl|NC_007481.1_cds_WP_011328811.1_2016	1419	1247.78	2868	62.1093
lcl|NC_007481.1_cds_WP_011328812.1_2017	654	464.25	12315	716.799
lcl|NC_007481.1_cds_WP_011328813.1_2018	537	344.584	1182	92.6911
lcl|NC_007481.1_cds_WP_011328814.1_2019	1557	1379.26	3064	60.0287
lcl|NC_007481.1_cds_WP_011328815.1_2020	1578	1381.77	3209	62.7552
lcl|NC_007481.1_cds_WP_011328816.1_2021	1617	1386.77	2250	43.8422
lcl|NC_007481.1_cds_WP_011328817.1_2022	186	48.0145	601	338.234
lcl|NC_007481.1_cds_WP_011328818.1_2023	714	512.961	865	45.5667
lcl|NC_007481.1_cds_WP_011328819.1_2024	2655	2401.91	5164	58.0957
lcl|NC_007481.1_cds_WP_041454517.1_2025	2250	1982.32	2715	37.0093
lcl|NC_007481.1_cds_WP_011328821.1_2026	1131	934.937	1486	42.9489
lcl|NC_007481.1_cds_WP_011328822.1_2027	3819	3577.64	3908	29.5171
lcl|NC_007481.1_cds_WP_011328823.1_2028	1491	1289.69	5609	117.521
lcl|NC_007481.1_cds_WP_011328824.1_2029	2733	2537.61	8875	94.5059
lcl|NC_007481.1_cds_WP_011328825.1_2030	1047	846.171	28213	900.962
lcl|NC_007481.1_cds_WP_011328826.1_2031	1314	1147.92	3030	71.3258
lcl|NC_007481.1_cds_WP_011328827.1_2032	1164	994.214	1190	32.3432
lcl|NC_007481.1_cds_WP_011328828.1_2033	483	292.19	371	34.3103
lcl|NC_007481.1_cds_WP_011328829.1_2034	474	298.407	749	67.8248
lcl|NC_007481.1_cds_WP_011328830.1_2035	1194	992.693	3792	103.221
lcl|NC_007481.1_cds_WP_011328831.1_2036	633	442.489	1796	109.678
lcl|NC_007481.1_cds_WP_011328832.1_2037	465	279.852	1724	166.465
lcl|NC_007481.1_cds_WP_011328833.1_2038	1365	1181.55	2690	61.5202
lcl|NC_007481.1_cds_WP_011328834.1_2039	843	643.246	1586	66.6257
lcl|NC_007481.1_cds_WP_011328835.1_2040	657	482.481	933	52.2537
lcl|NC_007481.1_cds_WP_011328836.1_2041	300	134.176	1109	223.342
lcl|NC_007481.1_cds_WP_041454519.1_2042	2238	2043.08	7384	97.6612
lcl|NC_007481.1_cds_WP_011328838.1_2043	549	353.245	2412	184.509
lcl|NC_007481.1_cds_WP_011328839.1_2044	861	651.955	3120	129.316
