target_id	length	eff_length	est_counts	tpm
lcl|NC_023151.1_cds_WP_004082882.1_710	210	24.7787	571	1340.26
lcl|NC_023151.1_cds_WP_004082880.1_711	960	820.503	8948	634.274
lcl|NC_023151.1_cds_WP_008193903.1_712	1401	1168.49	11165	555.733
lcl|NC_023151.1_cds_WP_004082876.1_713	627	453.101	1488	191.003
lcl|NC_023151.1_cds_WP_004082875.1_714	513	309.448	1386	260.499
lcl|NC_023151.1_cds_WP_008193905.1_715	2292	2184.3	3418	91.0105
lcl|NC_023151.1_cds_WP_008193907.1_716	702	512.838	1250	141.762
lcl|NC_023151.1_cds_WP_004082869.1_717	732	562.574	1296	133.985
lcl|NC_023151.1_cds_WP_004082867.1_718	903	699.621	4169	346.578
lcl|NC_023151.1_cds_WP_004082865.1_719	1749	1657.03	23982	841.758
lcl|NC_023151.1_cds_WP_004082863.1_720	1059	817.854	5084	361.544
lcl|NC_023151.1_cds_WP_004082860.1_721	1323	1193.34	7059	344.04
lcl|NC_023151.1_cds_WP_004082850.1_722	2463	2262	62658	1611.07
lcl|NC_023151.1_cds_WP_004082849.1_723	915	688.461	5183	437.858
lcl|NC_023151.1_cds_WP_004082847.1_724	492	290.029	1742	349.331
lcl|NC_023151.1_cds_WP_004082842.1_725	621	407.151	1046	149.419
lcl|NC_023151.1_cds_WP_004082840.1_726	789	584.383	930	92.5585
lcl|NC_023151.1_cds_WP_004082838.1_727	264	65.3593	4360	3879.81
lcl|NC_023151.1_cds_WP_010865069.1_728	777	557.502	1142	119.138
lcl|NC_023151.1_cds_WP_008193921.1_729	1035	897.732	1225	79.3635
lcl|NC_023151.1_cds_WP_004082831.1_730	1077	902.014	2868	184.926
lcl|NC_023151.1_cds_WP_004082829.1_731	432	242.273	753	180.768
lcl|NC_023151.1_cds_WP_008193926.1_732	1419	1011.43	2165	124.496
lcl|NC_023151.1_cds_WP_004082825.1_733	1107	963.266	3222	194.541
lcl|NC_023151.1_cds_WP_008193929.1_734	450	296.742	1258	246.566
lcl|NC_023151.1_cds_WP_004082821.1_735	1290	1200.59	5598	271.187
lcl|NC_023151.1_cds_WP_227738433.1_736	798	590.249	1602	157.855
lcl|NC_023151.1_cds_WP_004082817.1_737	1194	993.968	3888	227.502
lcl|NC_023151.1_cds_WP_004082816.1_738	975	787.272	3594	265.512
lcl|NC_023151.1_cds_WP_004082815.1_739	570	385.24	11089	1674.14
lcl|NC_023151.1_cds_WP_004082814.1_740	279	80.0635	926	672.678
lcl|NC_023151.1_cds_WP_004082813.1_741	2211	1921.69	4027	121.88
lcl|NC_023151.1_cds_WP_004082812.1_742	852	597.338	1797	174.968
lcl|NC_023151.1_cds_WP_004082811.1_743	882	673.937	4012	346.236
lcl|NC_023151.1_cds_WP_004082810.1_744	267	68.2613	512	436.241
lcl|NC_023151.1_cds_WP_004082809.1_745	2181	2114.15	13181	362.614
lcl|NC_023151.1_cds_WP_227738432.1_746	3309	2947.9	21967	433.4
lcl|NC_023151.1_cds_WP_004082805.1_747	1215	1090.38	8228	438.883
lcl|NC_023151.1_cds_WP_004082803.1_748	456	216.599	2539	681.77
lcl|NC_023151.1_cds_WP_004082801.1_749	222	31.1527	860	1605.59
lcl|NC_023151.1_cds_WP_004082798.1_750	627	411.632	5690	803.961
lcl|NC_023151.1_cds_WP_004082796.1_751	2475	2428.61	20241	484.737
lcl|NC_023151.1_cds_WP_004082794.1_752	1173	1080.3	4417	237.801
lcl|NC_023151.1_cds_WP_010865066.1_753	1293	1100.29	3425	181.043
lcl|NC_023151.1_cds_WP_004082791.1_754	567	330.395	1083	190.646
lcl|NC_023151.1_cds_WP_010865064.1_755	795	546.253	2190	233.175
lcl|NC_023151.1_cds_WP_008193968.1_756	834	556.764	1852	193.464
lcl|NC_023151.1_cds_WP_004082785.1_757	2316	2077.53	5655	158.313
lcl|NC_023151.1_cds_WP_004082783.1_758	819	603.391	2906	280.109
lcl|NC_023151.1_cds_WP_004082781.1_759	546	318.995	1693	308.677
lcl|NC_023151.1_cds_WP_004082779.1_760	591	385.846	1215	183.144
lcl|NC_023151.1_cds_WP_004082778.1_761	882	646.608	3038	273.261
lcl|NC_023151.1_cds_WP_004082776.1_762	246	48.8256	426	507.45
lcl|NC_023151.1_cds_WP_004082774.1_763	450	241.401	1607	387.176
lcl|NC_023151.1_cds_WP_004082772.1_764	1305	1135	2082	106.688
lcl|NC_023151.1_cds_WP_004082770.1_765	1659	1384.55	4342	182.394
lcl|NC_023151.1_cds_WP_004082768.1_766	1872	1727.4	26012	875.813
lcl|NC_023151.1_cds_WP_004082766.1_767	648	458.275	3523	447.114
lcl|NC_023151.1_cds_WP_004082764.1_768	549	293.437	2897	574.203
lcl|NC_023151.1_cds_WP_004082761.1_769	183	15.5063	1462	5483.67
lcl|NC_023151.1_cds_WP_004082759.1_770	984	801.039	8450	613.528
lcl|NC_023151.1_cds_WP_004082756.1_771	1821	1629.44	16599	592.482
lcl|NC_023151.1_cds_WP_004082754.1_772	333	134	1781	773.019
lcl|NC_023151.1_cds_WP_004082752.1_773	1221	1016.02	10976	628.306
lcl|NC_023151.1_cds_WP_004082750.1_774	984	860.739	5060	341.909
lcl|NC_023151.1_cds_WP_004082747.1_775	228	34.966	1152	1916.18
lcl|NC_023151.1_cds_WP_004082745.1_776	1353	985.221	4553	268.779
lcl|NC_023151.1_cds_WP_004082742.1_777	1374	1207.62	7063	340.166
lcl|NC_023151.1_cds_WP_024103750.1_778	1632	1491.67	9763	380.663
lcl|NC_023151.1_cds_WP_015646085.1_779	759	553.191	4264	448.305
lcl|NC_023151.1_cds_WP_004082737.1_780	618	424.675	2823	386.621
lcl|NC_023151.1_cds_WP_004082734.1_781	1170	1061.99	6119	335.112
lcl|NC_023151.1_cds_WP_004082732.1_782	720	507.61	3636	416.605
lcl|NC_023151.1_cds_WP_008194003.1_783	936	693.437	1304	109.371
lcl|NC_023151.1_cds_WP_004082727.1_784	1233	981.525	4056.45	240.368
lcl|NC_023151.1_cds_WP_004082725.1_785	855	631.741	1357	124.932
lcl|NC_023151.1_cds_WP_004082723.1_786	585	354.231	1391	228.387
lcl|NC_023151.1_cds_WP_004082721.1_787	777	548.554	3151	334.088
lcl|NC_023151.1_cds_WP_004082719.1_789	1155	985.964	983	57.9861
lcl|NC_023151.1_cds_WP_004082717.1_790	1077	872.507	8175	544.942
lcl|NC_023151.1_cds_WP_004082715.1_791	1389	1181.49	9739	479.42
lcl|NC_023151.1_cds_WP_004082713.1_792	858	580.52	1002	100.388
lcl|NC_023151.1_cds_WP_233417789.1_793	642	455.347	1400	178.82
lcl|NC_023151.1_cds_WP_004082709.1_794	798	666.98	1047	91.2988
lcl|NC_023151.1_cds_WP_004082707.1_795	723	542.464	1747	187.307
lcl|NC_023151.1_cds_WP_004082706.1_796	804	552.586	1792	188.612
lcl|NC_023151.1_cds_WP_004082705.1_797	366	167	462	160.9
lcl|NC_023151.1_cds_WP_227738429.1_798	1092	873.82	10442	695.013
lcl|NC_023151.1_cds_WP_004082703.1_799	555	325.629	1685	300.96
lcl|NC_023151.1_cds_WP_004082702.1_800	858	749.283	1155	89.6535
lcl|NC_023151.1_cds_WP_004082700.1_801	2484	2275.01	2404	61.4586
lcl|NC_023151.1_cds_WP_004082697.1_802	732	506.86	889	102.011
lcl|NC_023151.1_cds_WP_004082695.1_803	1479	1318.65	3089	136.245
lcl|NC_023151.1_cds_WP_004082693.1_804	1563	1315.73	3841	169.789
lcl|NC_023151.1_cds_WP_004082691.1_805	972	776.813	4011	300.308
lcl|NC_023151.1_cds_WP_004082686.1_806	720	463.958	1661	208.22
lcl|NC_023151.1_cds_WP_004082684.1_807	954	827.601	1550	108.929
lcl|NC_023151.1_cds_WP_004082682.1_808	1164	1002.55	3838	222.654
lcl|NC_023151.1_cds_WP_004082680.1_809	1137	880.464	2905	191.896
lcl|NC_023151.1_cds_WP_004082677.1_810	963	710.764	3043	249.005
lcl|NC_023151.1_cds_WP_004082675.1_811	1266	1033.86	6110	343.726
lcl|NC_023151.1_cds_WP_004082673.1_812	573	338.501	2730	469.065
lcl|NC_023151.1_cds_WP_004082671.1_813	1185	910.954	2062	131.651
lcl|NC_023151.1_cds_WP_004082669.1_814	960	859.022	1849	125.188
lcl|NC_023151.1_cds_WP_004082660.1_815	1035	919.968	2453	155.08
lcl|NC_023151.1_cds_WP_010865052.1_816	1524	1297.38	5667	254.048
lcl|NC_023151.1_cds_WP_004082657.1_817	1080	965.323	10188	613.829
lcl|NC_023151.1_cds_WP_004082649.1_818	1869	1480.43	5371	211.008
lcl|NC_023151.1_cds_WP_004082648.1_819	2067	1821.85	7743	247.189
lcl|NC_023151.1_cds_WP_004082647.1_820	765	493.409	2046	241.174
lcl|NC_023151.1_cds_WP_004082646.1_821	1308	1117.97	5264	273.852
lcl|NC_023151.1_cds_WP_010865050.1_822	618	370.207	2729	428.736
lcl|NC_023151.1_cds_WP_004082642.1_823	921	658.32	3507	309.835
lcl|NC_023151.1_cds_WP_004082639.1_824	471	256.646	4911	1112.93
lcl|NC_023151.1_cds_WP_004082638.1_825	1200	933.469	9300	579.448
lcl|NC_023151.1_cds_WP_004082636.1_826	384	185	960	301.808
lcl|NC_023151.1_cds_WP_010865048.1_827	894	573.363	4525	459.008
lcl|NC_023151.1_cds_WP_004082632.1_828	549	255.883	2118	481.411
lcl|NC_023151.1_cds_WP_004082622.1_829	417	218	1231	328.422
lcl|NC_023151.1_cds_WP_004082621.1_830	462	264.841	1557	341.928
lcl|NC_023151.1_cds_WP_004082618.1_831	3849	3327.67	24593	429.836
lcl|NC_023151.1_cds_WP_004082616.1_832	834	639.626	2253	204.864
lcl|NC_023151.1_cds_WP_004082614.1_833	1422	1161.31	2321	116.241
lcl|NC_023151.1_cds_WP_004082612.1_834	279	80.0635	406	294.932
lcl|NC_023151.1_cds_WP_004082610.1_835	447	225.292	284	73.3169
lcl|NC_023151.1_cds_WP_004082609.1_836	2577	2363.41	3287	80.8893
lcl|NC_023151.1_cds_WP_004082608.1_837	915	705.505	1434	118.217
lcl|NC_023151.1_cds_WP_004082606.1_838	450	236.538	495	121.712
lcl|NC_023151.1_cds_WP_004082604.1_839	894	666.377	5160	450.362
lcl|NC_023151.1_cds_WP_004082603.1_840	969	761.002	1697	129.696
lcl|NC_023151.1_cds_WP_004082601.1_841	771	579.129	1021	102.537
lcl|NC_023151.1_cds_WP_004082599.1_842	978	835.126	1427	99.3809
lcl|NC_023151.1_cds_WP_004082594.1_843	2337	2271.71	5281	135.205
lcl|NC_023151.1_cds_WP_004082591.1_844	963	765.206	1329	101.013
lcl|NC_023151.1_cds_WP_041426669.1_845	1008	851.656	1554	106.125
lcl|NC_023151.1_cds_WP_004082583.1_846	855	640.002	1080	98.1463
lcl|NC_023151.1_cds_WP_004082581.1_847	1008	755.007	1631	125.642
lcl|NC_023151.1_cds_WP_004082579.1_848	1878	1636.42	3090	109.823
lcl|NC_023151.1_cds_WP_004082568.1_849	1044	744.456	1716	134.063
lcl|NC_023151.1_cds_WP_004082566.1_850	1083	856.475	8290	562.952
lcl|NC_023151.1_cds_WP_004082564.1_851	1620	1363.93	14459	616.565
lcl|NC_023151.1_cds_WP_004082562.1_852	1020	781.559	8542	635.666
lcl|NC_023151.1_cds_WP_004082560.1_853	612	415.716	6269	877.067
lcl|NC_023151.1_cds_WP_004082558.1_854	741	472.92	6246	768.149
lcl|NC_023151.1_cds_WP_004082556.1_855	1356	1173.12	9500	470.993
lcl|NC_023151.1_cds_WP_004082554.1_856	447	203.147	2024	579.471
lcl|NC_023151.1_cds_WP_004082552.1_857	540	345.037	582	98.1043
lcl|NC_023151.1_cds_WP_004082550.1_858	3180	3081.16	3780	71.3525
lcl|NC_023151.1_cds_WP_004082548.1_859	987	811.143	899	64.4605
lcl|NC_023151.1_cds_WP_004082547.1_860	1089	875.519	949	63.0423
lcl|NC_023151.1_cds_WP_004082546.1_861	996	749.923	1050	81.4337
lcl|NC_023151.1_cds_WP_004082545.1_862	1017	814.965	895	63.8727
lcl|NC_023151.1_cds_WP_004082544.1_863	1974	1915.58	2752	83.5563
lcl|NC_023151.1_cds_WP_004082543.1_864	2025	1732.47	2086	70.0293
lcl|NC_023151.1_cds_WP_004082541.1_865	591	359.877	854	138.018
lcl|NC_023151.1_cds_WP_004082539.1_866	1095	803.864	2170	157.003
lcl|NC_023151.1_cds_WP_004082537.1_867	333	134	753	326.83
lcl|NC_023151.1_cds_WP_004082534.1_868	2010	1778.46	3977	130.059
lcl|NC_023151.1_cds_WP_004082532.1_869	465	232.541	1780	445.197
lcl|NC_023151.1_cds_WP_010865039.1_870	786	587.352	796	78.8217
lcl|NC_023151.1_cds_WP_233417792.1_871	210	24.7787	118	276.971
lcl|NC_023151.1_cds_WP_004082517.1_872	1218	1005.05	2524	146.061
lcl|NC_023151.1_cds_WP_004082515.1_873	219	29.4051	1155	2284.49
lcl|NC_023151.1_cds_WP_004082513.1_874	549	305.276	37926	7225.63
lcl|NC_023151.1_cds_WP_004082511.1_875	1740	1426.2	3848	156.922
lcl|NC_023151.1_cds_WP_004082509.1_876	1080	854.263	6866	467.459
lcl|NC_023151.1_cds_WP_024103756.1_877	465	266.373	1325	289.305
lcl|NC_023151.1_cds_WP_004082506.1_878	837	607.973	2117	202.52
lcl|NC_023151.1_cds_WP_004082504.1_879	780	547.212	1952	207.47
lcl|NC_023151.1_cds_WP_004082502.1_880	363	164	854	302.862
lcl|NC_023151.1_cds_WP_004082500.1_881	1251	1013.41	4762	273.296
lcl|NC_023151.1_cds_WP_004082498.1_882	525	296.688	1976	387.363
lcl|NC_023151.1_cds_WP_004082496.1_883	1500	1199.98	74730	3622.05
lcl|NC_023151.1_cds_WP_004082494.1_884	1074	868.091	1881	126.024
lcl|NC_023151.1_cds_WP_228378899.1_885	1128	930.898	5700	356.126
lcl|NC_023151.1_cds_WP_004082489.1_886	1146	814.109	6434	459.653
lcl|NC_023151.1_cds_WP_004082487.1_887	1815	1671.81	96883	3370.47
lcl|NC_023151.1_cds_WP_004082485.1_888	1017	779.389	5837	435.579
lcl|NC_023151.1_cds_WP_004082483.1_889	843	639.599	3928	357.187
lcl|NC_023151.1_cds_WP_004082481.1_890	993	761.291	4647	355.02
lcl|NC_023151.1_cds_WP_004082480.1_891	807	587.86	3168	313.431
lcl|NC_023151.1_cds_WP_004082479.1_892	207	23.4313	83	206.022
lcl|NC_023151.1_cds_WP_004082478.1_893	2166	2031.74	15267	437.035
lcl|NC_023151.1_cds_WP_004082477.1_894	1926	1849.04	11765	370.064
lcl|NC_023151.1_cds_WP_010865030.1_895	1971	1787.45	7654.08	249.053
lcl|NC_023151.1_cds_WP_004082472.1_896	1533	1320.92	2671	117.606
lcl|NC_023151.1_cds_WP_004082468.1_897	309	110.001	557	294.504
lcl|NC_023151.1_cds_WP_004082466.1_898	384	185	1055	331.674
lcl|NC_023151.1_cds_WP_004082464.1_899	771	637.676	3836	349.872
lcl|NC_023151.1_cds_WP_004082462.1_900	975	785.247	68080	5042.49
lcl|NC_023151.1_cds_WP_004082460.1_901	1179	980.191	70555	4186.47
lcl|NC_023151.1_cds_WP_004082458.1_902	300	101.003	11807	6798.86
lcl|NC_023151.1_cds_WP_004082456.1_903	579	381.834	25869	3940.37
lcl|NC_023151.1_cds_WP_004082453.1_904	837	587.24	3585	355.063
lcl|NC_023151.1_cds_WP_004082451.1_905	762	555.736	3611	377.911
lcl|NC_023151.1_cds_WP_004082449.1_906	489	319.238	2245	409.009
lcl|NC_023151.1_cds_WP_004082448.1_907	381	211.527	2371	651.924
lcl|NC_023151.1_cds_WP_004082447.1_908	1824	1820.87	12494	399.075
lcl|NC_023151.1_cds_WP_004082446.1_909	429	249.499	2984	695.603
lcl|NC_023151.1_cds_WP_004082445.1_910	675	475.884	1438	175.747
lcl|NC_023151.1_cds_WP_004082444.1_911	1317	1084.62	2166	116.148
lcl|NC_023151.1_cds_WP_004082436.1_912	1038	839.714	2166	150.023
lcl|NC_023151.1_cds_WP_010865024.1_913	1953	1781.59	5137.17	167.706
lcl|NC_023151.1_cds_WP_004082429.1_914	1527	1343.15	7169	310.432
lcl|NC_023151.1_cds_WP_004082428.1_915	750	529.809	684	75.0875
lcl|NC_023151.1_cds_WP_004082427.1_916	765	606.919	1428	136.845
lcl|NC_023151.1_cds_WP_004082426.1_917	1395	1173.85	4167	206.464
lcl|NC_023151.1_cds_WP_004082425.1_918	201	21.0033	10566	29258.6
lcl|NC_023151.1_cds_WP_004082424.1_919	1167	935.333	2723	169.322
lcl|NC_023151.1_cds_WP_004082423.1_920	399	205.712	1400	395.823
lcl|NC_023151.1_cds_WP_004082422.1_921	276	77.0924	888	669.935
lcl|NC_023151.1_cds_WP_004082421.1_922	816	615.102	5756	544.258
lcl|NC_023151.1_cds_WP_004082420.1_923	2385	2211.73	8206	215.79
lcl|NC_023151.1_cds_WP_004082419.1_924	816	647.087	1381	124.126
lcl|NC_023151.1_cds_WP_004082418.1_925	960	795.968	1527	111.577
lcl|NC_023151.1_cds_WP_227738408.1_926	1071	807.099	3114	224.4
lcl|NC_023151.1_cds_WP_004082416.1_927	678	538.543	1047	113.073
lcl|NC_023151.1_cds_WP_004082415.1_928	576	366.614	3352	531.773
lcl|NC_023151.1_cds_WP_004082414.1_929	540	305	2345	447.172
lcl|NC_023151.1_cds_WP_004082413.1_930	1293	1023.32	7069	401.769
lcl|NC_023151.1_cds_WP_004082412.1_931	522	286.513	2287	464.252
lcl|NC_023151.1_cds_WP_004082411.1_932	564	351.338	2515	416.336
lcl|NC_023151.1_cds_WP_004082410.1_933	1071	894.327	11383	740.273
lcl|NC_023151.1_cds_WP_010865419.1_934	486	249.415	4195	978.23
lcl|NC_023151.1_cds_WP_012310845.1_935	1524	1313.88	16313	722.118
lcl|NC_023151.1_cds_WP_004082407.1_936	987	708.015	1403	115.251
lcl|NC_023151.1_cds_WP_004082406.1_937	1257	1058.14	1634	89.8129
lcl|NC_023151.1_cds_WP_004082405.1_938	873	591.713	750	73.7193
lcl|NC_023151.1_cds_WP_004082404.1_939	822	537.803	917	99.1692
lcl|NC_023151.1_cds_WP_004082403.1_940	891	733.321	1216	96.443
lcl|NC_023151.1_cds_WP_004082402.1_941	3033	2741.54	4530	96.1026
lcl|NC_023151.1_cds_WP_004082401.1_942	180	14.8011	562	2208.39
lcl|NC_023151.1_cds_WP_004082400.1_943	927	683.305	2020	171.936
lcl|NC_023151.1_cds_WP_004082399.1_944	2442	2292.91	2224	56.4129
lcl|NC_023151.1_cds_WP_004082398.1_945	1341	1122.3	8128	421.217
lcl|NC_023151.1_cds_WP_004082397.1_946	1236	1070.48	62448	3392.9
lcl|NC_023151.1_cds_WP_004082396.1_947	882	693.236	6857	575.287
lcl|NC_023151.1_cds_WP_004082395.1_948	837	615.013	4801	454.024
lcl|NC_023151.1_cds_WP_004082394.1_949	1032	832.199	109923	7682.33
lcl|NC_023151.1_cds_WP_227738407.1_950	951	851.195	15492	1058.55
lcl|NC_023151.1_cds_WP_004082392.1_951	1485	1377.77	22216	937.821
lcl|NC_023151.1_cds_WP_227738454.1_952	1140	930.987	13118	819.512
lcl|NC_023151.1_cds_WP_004082390.1_953	1743	1437.55	2932	118.624
lcl|NC_023151.1_cds_WP_004082389.1_954	2532	2354.29	5044	124.608
lcl|NC_023151.1_cds_WP_004082388.1_955	2025	1726.32	3629	122.264
lcl|NC_023151.1_cds_WP_004082387.1_956	1143	867.246	1251	83.897
lcl|NC_023151.1_cds_WP_010865417.1_957	663	443.469	538	70.5586
lcl|NC_023151.1_cds_WP_004082385.1_958	1332	1139.81	1879	95.8796
lcl|NC_023151.1_cds_WP_004082384.1_959	1662	1352.35	1722	74.0583
lcl|NC_023151.1_cds_WP_024103758.1_960	1179	969.255	141024	8462.26
lcl|NC_023151.1_cds_WP_004082382.1_961	1734	1489.91	8428	329.001
lcl|NC_023151.1_cds_WP_004082381.1_962	2502	2076.84	14055	393.603
lcl|NC_023151.1_cds_WP_004082380.1_963	1422	1254.01	6596	305.921
lcl|NC_023151.1_cds_WP_010865414.1_964	1443	1316.23	7454	329.373
lcl|NC_023151.1_cds_WP_004082378.1_965	663	430.564	1279.58	172.847
lcl|NC_023151.1_cds_WP_008194358.1_966	390	191	1420.44	432.534
lcl|NC_023151.1_cds_WP_004082376.1_967	1209	1024.8	3174.84	180.183
lcl|NC_023151.1_cds_WP_004082375.1_968	255	56.8596	743	760.004
lcl|NC_023151.1_cds_WP_004082374.1_969	1047	837.57	1272	88.3278
lcl|NC_023151.1_cds_WP_004082373.1_970	573	423.387	966	132.7
lcl|NC_023151.1_cds_WP_004082372.1_971	1167	1005.28	613	35.4653
lcl|NC_023151.1_cds_WP_004082371.1_972	498	326.336	520	92.6766
lcl|NC_023151.1_cds_WP_010865411.1_973	816	583.263	1751	174.604
lcl|NC_023151.1_cds_WP_004082369.1_974	852	603.05	2567	247.573
lcl|NC_023151.1_cds_WP_004082368.1_975	927	728.85	3747	299.004
lcl|NC_023151.1_cds_WP_004082367.1_976	624	430.792	3138	423.659
lcl|NC_023151.1_cds_WP_004082366.1_977	1506	1402.74	4288	177.79
lcl|NC_023151.1_cds_WP_004082365.1_978	516	350.735	326	54.0592
lcl|NC_023151.1_cds_WP_004082364.1_979	501	313.196	474	88.0225
lcl|NC_023151.1_cds_WP_004082363.1_980	2598	2556.34	21795	495.871
lcl|NC_023151.1_cds_WP_004082362.1_981	375	176	561	185.388
lcl|NC_023151.1_cds_WP_004082361.1_982	420	238.355	322	78.5709
lcl|NC_023151.1_cds_WP_004082360.1_983	753	482.364	3863	465.78
lcl|NC_023151.1_cds_WP_004082359.1_984	1647	1142.96	11461	583.209
lcl|NC_023151.1_cds_WP_004082358.1_985	2154	1809.12	16894	543.12
lcl|NC_023151.1_cds_WP_004082357.1_986	423	207.286	3458	970.258
lcl|NC_023151.1_cds_WP_004082356.1_987	744	533.836	8821	961.04
lcl|NC_023151.1_cds_WP_228378913.1_988	852	635.196	5500	503.6
lcl|NC_023151.1_cds_WP_004082354.1_989	1140	809.798	7262	521.568
lcl|NC_023151.1_cds_WP_004082353.1_990	576	375.53	1286	199.172
lcl|NC_023151.1_cds_WP_004082352.1_991	816	517.966	1124	126.211
lcl|NC_023151.1_cds_WP_004082351.1_992	465	230.994	700	176.249
lcl|NC_023151.1_cds_WP_004082350.1_993	351	152	584	223.46
lcl|NC_023151.1_cds_WP_004082349.1_994	1641	1239.3	9074	425.847
lcl|NC_023151.1_cds_WP_004082348.1_995	900	669.029	5458	474.482
lcl|NC_023151.1_cds_WP_004082347.1_996	663	416.131	3175	443.757
lcl|NC_023151.1_cds_WP_004082346.1_997	2193	1856.16	6894	216.017
lcl|NC_023151.1_cds_WP_004082345.1_998	480	287.894	1645	332.326
lcl|NC_023151.1_cds_WP_004082344.1_999	960	620.523	3457	324.02
lcl|NC_023151.1_cds_WP_004082343.1_1000	264	65.3593	521	463.62
lcl|NC_023151.1_cds_WP_227738453.1_1001	1308	899.895	5369	347.003
lcl|NC_023151.1_cds_WP_004082341.1_1002	2403	2010.9	11111	321.362
lcl|NC_023151.1_cds_WP_004082340.1_1003	993	715.405	4633	376.653
lcl|NC_023151.1_cds_WP_004082339.1_1004	867	589.307	6581	649.504
lcl|NC_023151.1_cds_WP_004082338.1_1005	363	164	1749	620.265
lcl|NC_023151.1_cds_WP_010865404.1_1006	735	485.274	3915	469.219
lcl|NC_023151.1_cds_WP_227738406.1_1007	426	203.271	581	166.239
lcl|NC_023151.1_cds_WP_004082335.1_1008	306	107.001	92	50.007
lcl|NC_023151.1_cds_WP_228378897.1_1009	603	383.609	666	100.976
lcl|NC_023151.1_cds_WP_227738404.1_1010	831	653.327	1688	150.27
lcl|NC_023151.1_cds_WP_004082332.1_1011	180	14.8011	64	251.489
lcl|NC_023151.1_cds_WP_004082331.1_1012	1158	1008.93	5182	298.722
lcl|NC_023151.1_cds_WP_004082330.1_1013	849	684.795	2662	226.089
lcl|NC_023151.1_cds_WP_004082329.1_1014	1194	1055.98	2907	160.111
lcl|NC_023151.1_cds_WP_004082328.1_1015	1020	846.022	3090	212.426
lcl|NC_023151.1_cds_WP_004082327.1_1016	1197	967.983	1581	94.9938
lcl|NC_023151.1_cds_WP_004082326.1_1017	1230	1074.78	1188	64.2876
lcl|NC_023151.1_cds_WP_004082324.1_1018	453	243.387	1099	262.622
lcl|NC_023151.1_cds_WP_004082323.1_1019	1035	875.528	2863	190.188
lcl|NC_023151.1_cds_WP_004082322.1_1020	459	242.516	1506	361.173
lcl|NC_023151.1_cds_WP_004082321.1_1021	1176	1009.5	2959	170.479
lcl|NC_023151.1_cds_WP_004082320.1_1022	1206	1069.6	32070	1743.85
lcl|NC_023151.1_cds_WP_004082319.1_1023	1617	1311.6	12016	532.832
lcl|NC_023151.1_cds_WP_004082318.1_1024	1587	1429.76	16138	656.473
lcl|NC_023151.1_cds_WP_004082317.1_1025	330	131	3448	1530.83
lcl|NC_023151.1_cds_WP_004082316.1_1026	1827	1722.16	8061	272.236
lcl|NC_023151.1_cds_WP_008194462.1_1027	228	34.966	392	652.035
lcl|NC_023151.1_cds_WP_004082314.1_1028	1185	977.192	5160	307.115
lcl|NC_023151.1_cds_WP_004082313.1_1029	816	604.982	4464	429.154
lcl|NC_023151.1_cds_WP_010865397.1_1030	1629	1511.06	12654	487.055
lcl|NC_023151.1_cds_WP_004082311.1_1031	429	215.494	3935	1062.04
lcl|NC_023151.1_cds_WP_004082310.1_1032	366	167	5808	2022.75
lcl|NC_023151.1_cds_WP_004082309.1_1033	558	341.957	3834	652.097
lcl|NC_023151.1_cds_WP_004082308.1_1034	1908	1815.58	14907	477.536
lcl|NC_023151.1_cds_WP_004082307.1_1035	1995	1851.49	3398	106.742
lcl|NC_023151.1_cds_WP_004082301.1_1036	561	349.411	383	63.7519
lcl|NC_023151.1_cds_WP_004082299.1_1037	744	604.033	704	67.7865
lcl|NC_023151.1_cds_WP_004082297.1_1038	1062	938.541	1041	64.5103
lcl|NC_023151.1_cds_WP_004082295.1_1039	234	39.2004	119	176.558
lcl|NC_023151.1_cds_WP_004082293.1_1040	657	431.296	889	119.883
lcl|NC_023151.1_cds_WP_004082291.1_1041	1128	961.424	1943	117.541
lcl|NC_023151.1_cds_WP_004082289.1_1042	882	715.734	1067	86.7049
lcl|NC_023151.1_cds_WP_004082288.1_1043	1074	889.974	894	58.424
lcl|NC_023151.1_cds_WP_004082285.1_1045	990	648.003	1359	121.976
lcl|NC_023151.1_cds_WP_004082283.1_1046	954	630.878	2656	244.858
lcl|NC_023151.1_cds_WP_004082282.1_1047	960	608.371	1158	110.706
lcl|NC_023151.1_cds_WP_004082281.1_1048	975	662.22	1199	105.305
lcl|NC_023151.1_cds_WP_004082280.1_1049	870	626.975	619	57.4211
lcl|NC_023151.1_cds_WP_004082279.1_1050	963	678.682	560	47.9902
lcl|NC_023151.1_cds_WP_004082278.1_1051	1929	1580.58	1771	65.1679
lcl|NC_023151.1_cds_WP_004082277.1_1052	624	401.006	1346	195.22
lcl|NC_023151.1_cds_WP_004082276.1_1053	1032	921.912	1264	79.7424
lcl|NC_023151.1_cds_WP_004082270.1_1054	825	700.323	916	76.0726
lcl|NC_023151.1_cds_WP_004082267.1_1055	780	620.7	1791	167.821
lcl|NC_023151.1_cds_WP_004082265.1_1056	729	515.077	1915	216.236
lcl|NC_023151.1_cds_WP_004082263.1_1057	423	216.232	1070	287.802
lcl|NC_023151.1_cds_WP_004082261.1_1058	912	745.231	3137	244.825
lcl|NC_023151.1_cds_WP_004082259.1_1059	738	610.055	3339	318.331
lcl|NC_023151.1_cds_WP_004082258.1_1060	837	690.956	6863	577.69
lcl|NC_023151.1_cds_WP_004082256.1_1061	1356	1180.4	2252	110.961
